IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.242.59.216,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,1.88
8.222.211.124,8880,8880,false,SIN,Asia Pacific,Singapore,5,1.88
47.237.9.179,2095,2095,false,SIN,Asia Pacific,Singapore,29,1.88
8.210.117.18,2082,2082,false,HKG,Asia Pacific,Hong Kong,648,1.87
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,1.87
8.219.215.214,8443,8443,true,SIN,Asia Pacific,Singapore,99,1.86
47.243.107.148,443,443,true,HKG,Asia Pacific,Hong Kong,74,1.86
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,127,1.86
8.218.105.223,8443,8443,true,HKG,Asia Pacific,Hong Kong,98,1.86
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,1.86
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,736,1.85
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,123,1.85
47.237.22.45,2082,2082,false,SIN,Asia Pacific,Singapore,7,1.85
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,637,1.85
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,1.85
8.217.248.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,515,1.84
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,172,1.83
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,1.83
8.217.250.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,501,1.82
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,36,1.82
47.245.118.197,2083,2083,true,SIN,Asia Pacific,Singapore,94,1.82
47.243.162.49,2082,2082,false,HKG,Asia Pacific,Hong Kong,195,1.82
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,143,1.81
8.222.140.87,8880,8880,false,SIN,Asia Pacific,Singapore,20,1.81
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,1.81
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,18,1.81
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,1.81
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,113,1.80
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,1.80
47.89.191.155,443,443,true,IAD,North America,Ashburn,240,1.80
47.236.198.189,2086,2086,false,SIN,Asia Pacific,Singapore,19,1.80
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.79
8.210.151.69,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,1.79
8.219.210.93,2095,2095,false,SIN,Asia Pacific,Singapore,12,1.78
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,335,1.78
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,157,1.78
47.237.19.161,2087,2087,true,SIN,Asia Pacific,Singapore,71,1.77
8.222.153.11,2053,2053,true,NRT,Asia Pacific,Tokyo,179,1.75
8.219.213.112,2095,2095,false,SIN,Asia Pacific,Singapore,27,1.75
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,36,1.75
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,1.74
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,1.74
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,76,1.74
47.237.3.57,2086,2086,false,SIN,Asia Pacific,Singapore,13,1.74
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,527,1.74
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,1.73
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,34,1.73
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,42,1.72
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,14,1.71
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,65,1.70
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,337,1.70
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,11,1.69
47.236.147.146,8080,8080,false,SIN,Asia Pacific,Singapore,3,1.69
47.74.45.143,80,80,false,NRT,Asia Pacific,Tokyo,85,1.69
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,596,1.69
47.236.73.123,2086,2086,false,SIN,Asia Pacific,Singapore,20,1.68
47.236.193.5,2052,2052,false,SIN,Asia Pacific,Singapore,4,1.68
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,1.66
47.236.238.103,80,80,false,SIN,Asia Pacific,Singapore,21,1.66
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,362,1.66
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,373,1.66
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,1.65
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,1.65
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,37,1.65
8.219.194.170,2082,2082,false,SIN,Asia Pacific,Singapore,88,1.65
8.219.156.148,2086,2086,false,SIN,Asia Pacific,Singapore,7,1.65
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,605,1.64
8.222.248.188,2096,2096,true,SIN,Asia Pacific,Singapore,100,1.63
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,1.63
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,1.63
8.219.55.31,2083,2083,true,NRT,Asia Pacific,Tokyo,227,1.62
8.222.153.11,2087,2087,true,NRT,Asia Pacific,Tokyo,198,1.61
8.219.167.65,8880,8880,false,SIN,Asia Pacific,Singapore,10,1.61
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,1.61
47.237.5.164,80,80,false,SIN,Asia Pacific,Singapore,21,1.61
47.74.7.51,2052,2052,false,NRT,Asia Pacific,Tokyo,95,1.61
47.237.19.161,80,80,false,SIN,Asia Pacific,Singapore,18,1.61
8.222.153.11,2053,2053,true,NRT,Asia Pacific,Tokyo,183,1.60
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,511,1.60
47.236.88.181,2095,2095,false,SIN,Asia Pacific,Singapore,19,1.60
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,1.60
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,459,1.60
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,766,1.59
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,369,1.58
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,1.58
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,1.58
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,132,1.57
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,101,1.55
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,1.55
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,1.55
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,1.54
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,628,1.54
8.222.150.163,2096,2096,true,SIN,Asia Pacific,Singapore,109,1.54
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,1.53
8.222.170.152,2053,2053,true,NRT,Asia Pacific,Tokyo,224,1.53
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,82,1.53
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,702,1.52
47.243.162.49,2096,2096,true,HKG,Asia Pacific,Hong Kong,546,1.52
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,18,1.52
8.210.117.18,2095,2095,false,HKG,Asia Pacific,Hong Kong,683,1.51
8.219.218.21,2053,2053,true,SIN,Asia Pacific,Singapore,75,1.50
47.245.113.12,2052,2052,false,SIN,Asia Pacific,Singapore,25,1.50
8.219.248.170,2095,2095,false,SIN,Asia Pacific,Singapore,25,1.49
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,1.49
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,1.49
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,702,1.48
8.219.159.232,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.48
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,1.48
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,1.47
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,41,1.47
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,97,1.47
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.47
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,501,1.46
8.217.164.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,236,1.46
8.218.18.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,692,1.46
47.74.5.99,2053,2053,true,NRT,Asia Pacific,Tokyo,95,1.46
8.210.117.18,8080,8080,false,HKG,Asia Pacific,Hong Kong,415,1.46
8.210.117.18,2052,2052,false,HKG,Asia Pacific,Hong Kong,410,1.45
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,48,1.45
8.219.55.31,2053,2053,true,NRT,Asia Pacific,Tokyo,212,1.44
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,1.44
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,1.43
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,1.43
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,133,1.42
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,1.42
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,198,1.41
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,21,1.41
8.222.198.105,8880,8880,false,SIN,Asia Pacific,Singapore,4,1.41
8.219.77.111,2053,2053,true,NRT,Asia Pacific,Tokyo,480,1.40
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,1.40
47.236.239.128,8880,8880,false,SIN,Asia Pacific,Singapore,24,1.39
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,690,1.39
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,791,1.39
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,511,1.38
8.219.242.131,2086,2086,false,SIN,Asia Pacific,Singapore,24,1.38
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,1.38
47.243.42.219,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,1.37
8.218.65.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,1.37
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,16,1.37
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,59,1.36
47.236.121.23,2083,2083,true,SIN,Asia Pacific,Singapore,86,1.36
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,1.36
8.222.153.11,8443,8443,true,NRT,Asia Pacific,Tokyo,133,1.35
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,384,1.35
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,135,1.34
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,247,1.34
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,149,1.34
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,512,1.33
8.219.55.31,2096,2096,true,NRT,Asia Pacific,Tokyo,132,1.33
47.236.161.110,2086,2086,false,SIN,Asia Pacific,Singapore,6,1.32
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,1.32
47.236.116.182,2052,2052,false,SIN,Asia Pacific,Singapore,26,1.32
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,720,1.31
47.76.32.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,332,1.30
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.30
8.219.77.111,2096,2096,true,NRT,Asia Pacific,Tokyo,227,1.29
8.219.55.31,2096,2096,true,NRT,Asia Pacific,Tokyo,131,1.28
8.210.107.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,1.27
8.217.239.116,80,80,false,HKG,Asia Pacific,Hong Kong,38,1.27
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,132,1.26
47.245.90.176,8880,8880,false,SIN,Asia Pacific,Singapore,57,1.24
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,119,1.24
8.218.11.90,2083,2083,true,HKG,Asia Pacific,Hong Kong,166,1.24
8.219.232.219,8880,8880,false,SIN,Asia Pacific,Singapore,29,1.23
47.237.80.66,2083,2083,true,SIN,Asia Pacific,Singapore,66,1.23
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,670,1.23
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,667,1.22
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,322,1.22
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,141,1.20
47.236.166.76,2052,2052,false,SIN,Asia Pacific,Singapore,15,1.20
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,1.19
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,1.19
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.19
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,1.19
47.237.27.69,8080,8080,false,SIN,Asia Pacific,Singapore,22,1.19
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,1.17
8.222.153.11,2096,2096,true,NRT,Asia Pacific,Tokyo,159,1.17
47.243.27.217,443,443,true,HKG,Asia Pacific,Hong Kong,65,1.17
8.219.198.139,2087,2087,true,SIN,Asia Pacific,Singapore,136,1.16
47.74.37.50,2086,2086,false,NRT,Asia Pacific,Tokyo,93,1.16
47.74.43.95,80,80,false,NRT,Asia Pacific,Tokyo,83,1.15
8.219.137.50,8080,8080,false,SIN,Asia Pacific,Singapore,63,1.15
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,1.15
47.243.161.235,80,80,false,HKG,Asia Pacific,Hong Kong,48,1.15
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,9,1.15
8.219.55.31,2053,2053,true,NRT,Asia Pacific,Tokyo,183,1.14
8.218.18.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,167,1.13
47.243.162.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,217,1.13
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,485,1.13
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,1.13
47.243.161.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,1.13
47.236.124.115,8443,8443,true,SIN,Asia Pacific,Singapore,86,1.13
8.218.85.128,443,443,true,HKG,Asia Pacific,Hong Kong,83,1.13
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,150,1.11
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,1.11
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,193,1.10
8.218.188.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,267,1.10
8.218.85.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,1.10
8.219.55.31,8880,8880,false,NRT,Asia Pacific,Tokyo,122,1.10
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,1.09
47.245.108.213,80,80,false,SIN,Asia Pacific,Singapore,18,1.08
8.222.156.206,443,443,true,SIN,Asia Pacific,Singapore,87,1.08
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.07
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,350,1.07
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,347,1.06
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,346,1.06
8.222.156.206,443,443,true,SIN,Asia Pacific,Singapore,70,1.05
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,1.05
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,444,1.05
8.219.170.58,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.04
47.245.85.28,2082,2082,false,NRT,Asia Pacific,Tokyo,85,1.04
47.74.43.95,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.04
47.74.7.51,2096,2096,true,NRT,Asia Pacific,Tokyo,114,1.04
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,102,1.03
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,1.03
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,1.03
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,172,1.01
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,528,1.01
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,0.99
47.236.150.109,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.99
47.236.116.182,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.99
8.217.193.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,284,0.99
47.74.7.51,2053,2053,true,NRT,Asia Pacific,Tokyo,94,0.98
8.222.249.98,2053,2053,true,SIN,Asia Pacific,Singapore,74,0.98
47.74.37.50,2095,2095,false,NRT,Asia Pacific,Tokyo,99,0.98
8.217.221.165,2095,2095,false,HKG,Asia Pacific,Hong Kong,848,0.96
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,674,0.95
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,196,0.95
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,197,0.95
8.217.250.5,2053,2053,true,HKG,Asia Pacific,Hong Kong,592,0.95
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,79,0.95
8.217.221.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,850,0.94
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,86,0.94
8.217.149.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,0.93
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,0.90
47.236.104.98,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.89
47.74.37.50,8880,8880,false,NRT,Asia Pacific,Tokyo,69,0.88
8.222.170.152,2087,2087,true,NRT,Asia Pacific,Tokyo,181,0.88
8.222.153.11,2086,2086,false,NRT,Asia Pacific,Tokyo,95,0.86
47.236.224.66,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.86
8.219.201.8,8443,8443,true,SIN,Asia Pacific,Singapore,75,0.84
47.74.45.143,2082,2082,false,NRT,Asia Pacific,Tokyo,74,0.84
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,0.83
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,119,0.83
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,44,0.83
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,955,0.82
8.218.8.142,2053,2053,true,HKG,Asia Pacific,Hong Kong,127,0.81
8.219.60.130,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.81
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.80
8.219.251.81,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.79
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,0.78
8.218.209.144,443,443,true,HKG,Asia Pacific,Hong Kong,84,0.78
8.218.209.144,443,443,true,HKG,Asia Pacific,Hong Kong,68,0.78
47.236.109.115,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.78
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,116,0.77
8.219.77.111,80,80,false,NRT,Asia Pacific,Tokyo,73,0.77
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,191,0.77
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,423,0.76
47.236.125.4,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.75
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,80,0.75
8.219.137.50,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.75
47.76.94.15,2087,2087,true,HKG,Asia Pacific,Hong Kong,424,0.75
47.245.85.28,2086,2086,false,NRT,Asia Pacific,Tokyo,120,0.74
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,66,0.74
47.245.113.117,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.74
47.245.85.28,2087,2087,true,NRT,Asia Pacific,Tokyo,178,0.74
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,453,0.74
47.251.74.226,443,443,true,LAX,North America,Los Angeles,175,0.73
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,87,0.73
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,632,0.72
47.88.85.197,2095,2095,false,SJC,North America,San Jose,171,0.72
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,185,0.71
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,0.70
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,0.70
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,77,0.70
47.245.85.28,2096,2096,true,NRT,Asia Pacific,Tokyo,132,0.70
47.89.244.253,443,443,true,SJC,North America,San Jose,172,0.70
47.76.94.15,8880,8880,false,HKG,Asia Pacific,Hong Kong,569,0.69
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,349,0.69
8.222.153.11,2083,2083,true,NRT,Asia Pacific,Tokyo,133,0.69
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.68
47.237.30.228,8443,8443,true,SIN,Asia Pacific,Singapore,85,0.68
8.219.77.111,8443,8443,true,NRT,Asia Pacific,Tokyo,211,0.68
8.219.137.50,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.68
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.67
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.66
8.219.43.243,2087,2087,true,SIN,Asia Pacific,Singapore,53,0.66
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,128,0.66
47.245.85.28,2083,2083,true,NRT,Asia Pacific,Tokyo,195,0.66
47.74.5.99,2086,2086,false,NRT,Asia Pacific,Tokyo,91,0.65
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,708,0.64
8.218.201.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,720,0.64
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,0.62
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.62
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,302,0.61
47.237.27.69,2096,2096,true,SIN,Asia Pacific,Singapore,58,0.60
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,573,0.59
8.219.79.74,8880,8880,false,SIN,Asia Pacific,Singapore,29,0.59
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,81,0.59
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,99,0.58
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,96,0.56
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,74,0.56
47.76.94.15,2086,2086,false,HKG,Asia Pacific,Hong Kong,563,0.55
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.55
198.11.175.125,80,80,false,SJC,North America,San Jose,171,0.54
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,772,0.54
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.54
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,0.52
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,719,0.51
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,388,0.50
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,0.49
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,540,0.49
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,0.49
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,0.49
8.218.174.118,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.49
149.129.8.215,443,443,true,SJC,North America,San Jose,163,0.48
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,364,0.48
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,166,0.47
47.74.7.51,2083,2083,true,NRT,Asia Pacific,Tokyo,87,0.46
8.218.85.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,110,0.46
8.212.112.136,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.46
47.89.244.253,443,443,true,SJC,North America,San Jose,171,0.46
8.212.112.136,443,443,true,HKG,Asia Pacific,Hong Kong,40,0.45
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,0.42
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,705,0.41
8.222.255.15,80,80,false,SIN,Asia Pacific,Singapore,10,0.40
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,589,0.40
149.129.8.215,80,80,false,SJC,North America,San Jose,113,0.40
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.39
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,0.39
47.76.32.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,730,0.39
149.129.8.215,443,443,true,SJC,North America,San Jose,143,0.39
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.39
47.57.233.126,80,80,false,SJC,North America,San Jose,103,0.36
47.236.145.85,2082,2082,false,SIN,Asia Pacific,Singapore,32,0.36
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,302,0.35
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,383,0.35
47.57.245.232,443,443,true,SJC,North America,San Jose,36,0.35
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,101,0.35
47.57.233.126,443,443,true,SJC,North America,San Jose,43,0.35
8.218.122.55,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.35
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,349,0.34
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,170,0.34
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,592,0.34
47.57.233.126,80,80,false,SJC,North America,San Jose,39,0.33
47.57.245.232,80,80,false,SJC,North America,San Jose,37,0.32
8.222.170.152,2086,2086,false,NRT,Asia Pacific,Tokyo,123,0.32
47.74.7.51,8443,8443,true,NRT,Asia Pacific,Tokyo,77,0.32
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,0.31
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,481,0.31
